_id,ine,equipe,cnes,usf,endereco,especialidade,consultas,tipo,procedimentos,atencao,periodo
408,1833413,Marron Glace III ESB,29114,US 284 PSF VILA SAO MIGUEL MARROM GLACE,"Rua Marialopolis, 132, Afogados. Cep: 50770640","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1587,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2297,Atenção Básica,Janeiro a Dezembro 2023
409,1833448,Vila Tamandaré Beirinha I ESB,3037908,US 294 PSF VILA TAMANDARE BEIRINHA,"Rua: DIAS CARDOSO,11. AREIAS. CEP:50860110","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",963,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2091,Atenção Básica,Janeiro a Dezembro 2023
410,1888994,Povo de Deus I ESB,3131521,US 300 PSF DR GERALDO BARRETO CAMPELO SAN MARTIN,"Rua:COMENDADOR FRANCO FERREIRA,864.SAN MARTIN.CEP: 50761-310","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1297,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2199,Atenção Básica,Janeiro a Dezembro 2023
411,2314088,Povo de Deus II ESB,3131521,US 300 PSF DR GERALDO BARRETO CAMPELO SAN MARTIN,"Rua:COMENDADOR FRANCO FERREIRA,864.SAN MARTIN.CEP: 50761-310","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",660,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1093,Atenção Básica,Janeiro a Dezembro 2023
412,2314096,Povo de Deus III ESB,3131521,US 300 PSF DR GERALDO BARRETO CAMPELO SAN MARTIN,"Rua:COMENDADOR FRANCO FERREIRA,864.SAN MARTIN.CEP: 50761-310","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",384,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",941,Atenção Básica,Janeiro a Dezembro 2023
413,2399784,Povo de Deus IV ESB,3131521,US 300 PSF DR GERALDO BARRETO CAMPELO SAN MARTIN,"Rua:COMENDADOR FRANCO FERREIRA,864.SAN MARTIN.CEP: 50761-310","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",213,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",466,Atenção Básica,Janeiro a Dezembro 2023
414,1833464,Bongi - Boa idéia II ESB,3131572,US 301 PSF BONGI BOA IDEIA,"RUA: ARAGUAIA,83. SAN MARTIN. CEP:50750-590","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",516,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1209,Atenção Básica,Janeiro a Dezembro 2023
415,1833472,Bongi - Boa idéia III ESB,3131572,US 301 PSF BONGI BOA IDEIA,"RUA: ARAGUAIA,83. SAN MARTIN. CEP:50750-590","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal","","Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",,Atenção Básica,Janeiro a Dezembro 2023
416,1833537,Jardim São Paulo I ESB,5342074,US 338 USF UPINHA DIA JARDIM SÃO PAULO,Rua: PRACA JARDIM SAO PAULO. JARDIM SAO PAULO. CEP:50781-760,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",771,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1483,Atenção Básica,Janeiro a Dezembro 2023
417,1889141,Jardim São Paulo II ESB,5342074,US 338 USF UPINHA DIA JARDIM SÃO PAULO,Rua: PRACA JARDIM SAO PAULO. JARDIM SAO PAULO. CEP:50781-760,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",581,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1233,Atenção Básica,Janeiro a Dezembro 2023
418,2113651,Jardim São Paulo III ESB ,5342074,US 338 USF UPINHA DIA JARDIM SÃO PAULO,Rua: PRACA JARDIM SAO PAULO. JARDIM SAO PAULO. CEP:50781-760,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",400,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",902,Atenção Básica,Janeiro a Dezembro 2023
419,2399733,JardimSão Paulos IV ESB,5342074,US 338 USF UPINHA DIA JARDIM SÃO PAULO,Rua: PRACA JARDIM SAO PAULO. JARDIM SAO PAULO. CEP:50781-760,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",91,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",266,Atenção Básica,Janeiro a Dezembro 2023
420,1833561,Jiquia I ESB,5601037,US 344 PSF JIQUIA I E II,"RUA :PADRE ROQUE,33. JIQUIA. CEP:50771-380","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1201,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2076,Atenção Básica,Janeiro a Dezembro 2023
421,2399768,Jiquia III ESB,5601037,US 344 PSF JIQUIA I E II,"RUA :PADRE ROQUE,33. JIQUIA. CEP:50771-380","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",82,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",182,Atenção Básica,Janeiro a Dezembro 2023
422,1833596,Novo Prado I ESB,7404379,US 393 USF UPINHA DIA BONGI NOVO PRADO,"RUA ISAAC MARKMAN,100. BONGI. CEP:50751-375","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",799,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2335,Atenção Básica,Janeiro a Dezembro 2023
423,1833642,Novo Jiquia I ESB,7648480,US 399 USF UPINHA DIA NOVO JIQUIA,"RUA: BIGUACU. 10, JIQUIA. CEP:50850-264","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",567,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",842,Atenção Básica,Janeiro a Dezembro 2023
424,1791427,Borborema I ESB,833,US 137 CS DR DJAIR BRINDEIRO,"RUA: COSMORAMA, S/N. BOA VIAGEM, CEP:51030-640 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",349,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",889,Atenção Básica,Janeiro a Dezembro 2023
425,1794833,Sítio Grande II ESB,957,US 174 PSF SITIO GRANDE,"AV: LUXEMBURGO, 254. SITIO, GRANDE.IMBIRIBEIRA CEP:51180-260 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",718,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1035,Atenção Básica,Janeiro a Dezembro 2023
426,1847414,Sítio Grande III ESB,957,US 174 PSF SITIO GRANDE,"AV: LUXEMBURGO, 254. SITIO, GRANDE.IMBIRIBEIRA CEP:51180-260 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",856,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1253,Atenção Básica,Janeiro a Dezembro 2023
427,1756648,Dancing Days I ESB,2070,US 173 PSF DANCING DAYS,"RUA DANCING DAYS, 109. IMBIRIBEIRA, CEP:51180-340 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",767,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",594,Atenção Básica,Janeiro a Dezembro 2023
428,1727389,Ilha de Deus I ESB,2100,US 187 PSF ILHA DE DEUS,RUA SAO JOSE. S/N. IMBIRIBEIRA CEP:51150-192,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1045,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2388,Atenção Básica,Janeiro a Dezembro 2023
429,1845624,Cafesopolis I ESB,26360,US 268 PSF CAFESOPOLIS,"RUA: CAFEZOPOLIS, 1920, IMBIRIBEIRA. CEP:51150-230 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1526,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2094,Atenção Básica,Janeiro a Dezembro 2023
430,1791419,Beira Rio Mata Sete I ESB,26379,US 269 PSF BEIRA DO RIO COMUNIDADE BOA VIAGEM,RUA RIBEIRO DE BRITO. 1361. BOA VIAGEM.CEP:51021-310,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",773,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1296,Atenção Básica,Janeiro a Dezembro 2023
431,1845705,Beira Rio Mata Sete II ESB,26379,US 269 PSF BEIRA DO RIO COMUNIDADE BOA VIAGEM,RUA RIBEIRO DE BRITO. 1361. BOA VIAGEM.CEP:51021-310,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",567,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1475,Atenção Básica,Janeiro a Dezembro 2023
432,1846264,Vila do Ipsep I ESB,3007995,US 292 PSF VILA DO IPSEP,RUA VIRGINIA HERACLIO.S/N. IPSEP. CEP:51350-250,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal","","Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",,Atenção Básica,Janeiro a Dezembro 2023
433,1846590,Vila do Ipsep II ESB,3007995,US 292 PSF VILA DO IPSEP,RUA VIRGINIA HERACLIO.S/N. IPSEP. CEP:51350-250,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1102,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2192,Atenção Básica,Janeiro a Dezembro 2023
434,1847325,Pina I ESB,3153568,US 297 PSF DO PINA,"RUA BARREIROS.120, PINA. CEP:51011-260","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1201,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2465,Atenção Básica,Janeiro a Dezembro 2023
435,1889389,Pina IV ESB,3153568,US 297 PSF DO PINA,"RUA BARREIROS.120, PINA. CEP:51011-260","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",549,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1402,Atenção Básica,Janeiro a Dezembro 2023
436,1773747,Entra Apulso II ESB,3470261,US 326 PSF JADER DE ANDRADE COMUNIDADE ENTRA APULSO,"RUA CEL ANIZIO RODRIGUES COELHO,8,BOA VIAGEM. CEP:51021-130","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",2000,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2973,Atenção Básica,Janeiro a Dezembro 2023
437,1856065,Bernard Van Leer I ESB,3562581,US 316 PSF BERNARD VAN LEER,"RUA FRANCISCO VALPASSOS S/N.BRASILIA TEIMOSA,CEP:51010-370","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1458,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3302,Atenção Básica,Janeiro a Dezembro 2023
438,1856375,Bernard Van Leer III ESB,3562581,US 316 PSF BERNARD VAN LEER,"RUA FRANCISCO VALPASSOS S/N.BRASILIA TEIMOSA,CEP:51010-370","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1325,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2115,Atenção Básica,Janeiro a Dezembro 2023
439,1856626,Djalma de Holanda I ESB,5392136,US 342 PSF DJALMA HOLANDA CAVALCANTE,"RUA DELFIN.87,BRASILIA TEIMOSA,CEP: 51010-040","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",332,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",360,Atenção Básica,Janeiro a Dezembro 2023
440,1889478,Djalma de Holanda III ESB,5392136,US 342 PSF DJALMA HOLANDA CAVALCANTE,"RUA DELFIN.87,BRASILIA TEIMOSA,CEP: 51010-040","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",668,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1829,Atenção Básica,Janeiro a Dezembro 2023
441,1801325,Bruno Maia I ESB,1058,US 121 CS PROF BRUNO MAIA,RUA: ALTO DO REFUGIO. S/N.NOVA DESCOBERTA CEP:52191-098 ,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",436,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",736,Atenção Básica,Janeiro a Dezembro 2023
442,1887629,Bruno Maia II ESB,1058,US 121 CS PROF BRUNO MAIA,RUA: ALTO DO REFUGIO. S/N.NOVA DESCOBERTA CEP:52191-098 ,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",622,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1334,Atenção Básica,Janeiro a Dezembro 2023
443,2268159,Bruno Maia III ESB,1058,US 121 CS PROF BRUNO MAIA,RUA: ALTO DO REFUGIO. S/N.NOVA DESCOBERTA CEP:52191-098 ,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",713,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1844,Atenção Básica,Janeiro a Dezembro 2023
444,1736493,Alto da Brasileira ESB,1244,US 175 PSF DR DIOGENES CAVALCANTI,RUA: ALTO DA BRASILEIRA. 1002. NOVA DESCOBERTA CEP:52091-260,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",361,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",711,Atenção Básica,Janeiro a Dezembro 2023
445,1737244,Alto do Reservatório ESB,1244,US 175 PSF DR DIOGENES CAVALCANTI,RUA: ALTO DA BRASILEIRA. 1002. NOVA DESCOBERTA CEP:52091-260,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",667,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1111,Atenção Básica,Janeiro a Dezembro 2023
446,1736809,Sítio dos Macacos ESB,2097,US 183 PSF SITIO DOS MACACOS,"ESTRADA DOS MACACOS,47, GUABIRABA, CEP:52171-215","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",545,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1372,Atenção Básica,Janeiro a Dezembro 2023
447,1887785,Córrego do Bica I ESB,22276,US 231 PSF CORREGO DA BICA,"RUA MARIO DOMINGUES, 70. BOA VISTA, CEP:50070-190","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",342,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",907,Atenção Básica,Janeiro a Dezembro 2023
448,1737465,Guabiraba II ESB,22292,US 251 PSF DA GUABIRABA,"AV: VER OTACILIO AZEVEDO, 115, ALTO JOSE BONIFACIO CEP:52081-550","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1123,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2700,Atenção Básica,Janeiro a Dezembro 2023
449,1755234,Alto do Eucalipto I ESB,26301,US 261 PSF ALTO DO EUCALIPTO,"RUA: CAMBORIU. S/N, VASCO DA GAMA, CEP:52081-530","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1800,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2456,Atenção Básica,Janeiro a Dezembro 2023
450,1802178,Alto do Eucalipto II ESB,26301,US 261 PSF ALTO DO EUCALIPTO,"RUA: CAMBORIU. S/N, VASCO DA GAMA, CEP:52081-530","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1290,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1343,Atenção Básica,Janeiro a Dezembro 2023
451,1743929,Bola na Rede II ESB,28045,US 257 PSF GILBERTO FREIRE,"AV: PADRE MOSCA DE CARVALHO, S/N. GUABIRABA CEP:52490-010","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1930,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3955,Atenção Básica,Janeiro a Dezembro 2023
452,1801961,Passarinho Alto ESB,28673,US 279 PSF PASSARINHO ALTO,"RUA DAS ROSAS. 120, PASSARINHO,CEP:52170-190 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",31,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",34,Atenção Básica,Janeiro a Dezembro 2023
453,1799355,Boa Vista I ESB,29106,US 283 PSF VILA BOA VISTA,"RUA VER OTACILIO DE AZEVEDO S/N.BREJO DE BEBERIBE, CEP; 52191-000","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1809,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3312,Atenção Básica,Janeiro a Dezembro 2023
454,1816535,Alto José do Pinho II ESB,2679779,US 287 PSF ALTO JOSE DO PINHO,RUA MARAGOGI.5 ALTO JOSE DO PINHO CEP:52210-120 ,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",882,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1359,Atenção Básica,Janeiro a Dezembro 2023
455,1802275,Morro da Conceição I ESB,2679787,US 288 PSF MORRO DA CONCEICAO,"RUA DO MORRO DA CONCEICAO,589, MORRO DA CONCEICAO CEP: 52280-041","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",2704,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2350,Atenção Básica,Janeiro a Dezembro 2023
456,1802372,Mangabeira I ESB,3006476,US 290 PSF DA MANGABEIRA,"RUA DA MANGABEIRA 364,MANGABEIRA CEP:52110-147 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal","","Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",,Atenção Básica,Janeiro a Dezembro 2023
457,1816748,Mangabeira II ESB,3006476,US 290 PSF DA MANGABEIRA,"RUA DA MANGABEIRA 364,MANGABEIRA CEP:52110-147 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",18,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",37,Atenção Básica,Janeiro a Dezembro 2023
458,1737821,Macaxeira Campo do União ESB,3302008,US 305 PSF DA MACAXEIRA,"RUA MARIA CANDIDA,87, MACAXEIRA CEP:52090-340","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1527,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3059,Atenção Básica,Janeiro a Dezembro 2023
459,1737562,Macaxeira Burity ESB,3302008,US 305 PSF DA MACAXEIRA,"RUA MARIA CANDIDA,87, MACAXEIRA CEP:52090-340","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1494,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2453,Atenção Básica,Janeiro a Dezembro 2023
460,1755501,Alto Jose Bonifacio II ESB,3371336,US 324 PSF ALTO JOSE BONIFACIO,RUA VISC DE SA BANDEIRA S/NALTO JOSE BONIFACIO CEP:52080-360,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1247,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2576,Atenção Básica,Janeiro a Dezembro 2023
461,1773631,Alto Jose Bonifacio III ESB,3371336,US 324 PSF ALTO JOSE BONIFACIO,RUA VISC DE SA BANDEIRA S/NALTO JOSE BONIFACIO CEP:52080-360,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1285,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2988,Atenção Básica,Janeiro a Dezembro 2023
462,1801597,Córrego do Eucalipto I ESB,6334067,US 350 PSF CORREGO DO EUCALIPTO,"RUA TEREZA CARNEIRO 26,MACAXEIRA CEP:52090-505","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1471,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3444,Atenção Básica,Janeiro a Dezembro 2023
463,1801368,Córrego do Jenipapo I ESB,6362508,US 352 USF UPINHA 24H DR HELIO MENDONCA COR DO JENIPAPO,"RUA: DA RECUPERAÇÃO, 6429, CORREGO DO JENIPAPO CEP:52091-023","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1361,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2641,Atenção Básica,Janeiro a Dezembro 2023
464,1801414,Córrego do Jenipapo II ESB,6362508,US 352 USF UPINHA 24H DR HELIO MENDONCA COR DO JENIPAPO,"RUA: DA RECUPERAÇÃO, 6429, CORREGO DO JENIPAPO CEP:52091-023","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1120,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2091,Atenção Básica,Janeiro a Dezembro 2023
